ScreenName,FollowersCount,FriendsCount,Lineage,Status,Class,NetworkSize,Indegree,Outdegree
1024,MondoSICOOL,479,1752,DrJoeDelaney,Directed,0,2231,0.21470192738682206,0.785298072613178
1029,ChiaraBartolett,188,190,ErsiliaFirenze,Directed,0,378,0.4973544973544973,0.5026455026455027
1034,mStonerinc,4496,4419,CEOVoodoo,Directed,0,8915,0.5043185642176108,0.4956814357823892
1039,LukeRenner,1487,490,2okevea,Directed,0,1977,0.7521497218007082,0.24785027819929187
1044,perry777777,21592,18796,Matthew8119,Directed,0,40388,0.5346142418540161,0.46538575814598393
1049,ThisMomHCN,7069,7774,Red_Dawn_RISING,Directed,0,14843,0.4762514316512834,0.5237485683487165
1054,LyricMoney,1709,2197,steelesutton_,Directed,0,3906,0.4375320020481311,0.562467997951869
1059,Danagil187,21,119,BigO97187474,Directed,0,140,0.15,0.85
1065,rick_cabbage,269,251,brauserbrent13,Directed,0,520,0.5173076923076924,0.4826923076923077
1070,KevinBu7822,3583,4935,TaherNahed,Directed,0,8518,0.4206386475698521,0.579361352430148
1075,dannymoshow,892,2258,EricJam00183280,Directed,0,3150,0.2831746031746032,0.7168253968253968
1080,vaness_ness_,93,169,clarky0725,Directed,0,262,0.3549618320610687,0.6450381679389313
1085,CherieProud,11497,11373,deljohnke,Directed,0,22870,0.5027109750765194,0.49728902492348054
1090,jodyhedstrom,15,60,RoRawlins,Directed,0,75,0.2,0.8
1095,kjaggi,318,1058,let_healthy,Directed,0,1376,0.2311046511627907,0.7688953488372093
1100,activehistory,15084,10015,davewhitten,Directed,0,25099,0.6009801187298299,0.39901988127017013
1105,saskibo,665,1298,galaxycruiser,Directed,0,1963,0.33876719307182884,0.6612328069281712
1110,DeeToomey1,69,490,shrimprecipe,Directed,0,559,0.12343470483005367,0.8765652951699463
1115,scopesnscopes,37,424,SportsmnsShield,Directed,0,461,0.08026030368763558,0.9197396963123644
1120,Cquartershoot,1629,1763,alexey_iv37,Directed,0,3392,0.48024764150943394,0.519752358490566
1125,morepeoplehappy,11309,1247,Shagrippina,Directed,0,12556,0.9006849315068494,0.09931506849315068
1130,jooblee,2398,1425,von_bleicken,Directed,0,3823,0.6272560816113,0.37274391838869997
1135,QuietPineTrees,16839,336,suneil19,Directed,0,17175,0.9804366812227074,0.019563318777292577
1140,JaphtaPhala,77,155,PrudenceNgoash,Directed,0,232,0.33189655172413796,0.6681034482758621
1145,Keitu_Manchidi9,1485,1483,clemy_section,Directed,0,2968,0.5003369272237197,0.4996630727762803
1150,NatashaLHM,668,1390,Ben35337162,Directed,0,2058,0.32458697764820216,0.6754130223517979
1155,SelinaAllu,577,1387,JPannifex,Directed,0,1964,0.29378818737270873,0.7062118126272913
1160,suerobinsyvr,2067,1069,zipnoff,Directed,0,3136,0.6591198979591837,0.3408801020408163
1165,SKChapterCFPC,518,356,mountiedoc,Directed,0,874,0.5926773455377574,0.4073226544622426
1170,oliverfritsch,242,485,meshforce2,Directed,0,727,0.3328748280605227,0.6671251719394773
1175,Citizens4Trump,10395,8767,Shawtypepelina,Directed,0,19162,0.5424799081515499,0.45752009184845005
1180,entrahouse,3275,4802,askscottdavis,Directed,0,8077,0.4054723288349635,0.5945276711650366
1185,applecartlive,1467,1879,vampire_soup,Directed,0,3346,0.43843395098625226,0.5615660490137477
1190,RobLRyan,598,470,MoreMorrow,Directed,0,1068,0.5599250936329588,0.4400749063670412
1195,UCLEngage,5126,749,Joseph60101918,Directed,0,5875,0.8725106382978723,0.12748936170212766
1200,Home4Hope,179,260,FortuneEileen,Directed,0,439,0.40774487471526194,0.592255125284738
1205,Lilly_the_dog,2314,2780,stocelsurpho,Directed,0,5094,0.45425991362387125,0.5457400863761288
1210,Wakeuppeeps123,8433,8050,LindaMarry17,Directed,0,16483,0.5116180306982953,0.4883819693017048
1215,_ColdHands_,827,1941,Richard65163421,Directed,0,2768,0.29877167630057805,0.701228323699422
1220,ZodKneel,210,921,AngeNatacha,Directed,0,1131,0.1856763925729443,0.8143236074270557
1225,TonyWil29738019,358,848,JillEmerson_,Directed,0,1206,0.296849087893864,0.703150912106136
1230,PaulaBrazao1,160,2847,PhilRanta,Directed,0,3007,0.05320917858330562,0.9467908214166944
1235,hombrealfalobo,2067,2115,omurgedik,Directed,0,4182,0.49426111908177905,0.505738880918221
1240,AtillaPekcevik,222,499,MirzaDiker,Directed,0,721,0.3079056865464632,0.6920943134535368
1245,WaterlooMaughan,904,3354,RoamsGame,Directed,0,4258,0.21230624706434947,0.7876937529356506
1250,SKSSKanz,11666,11360,BoldArchangel,Directed,0,23026,0.5066446625553722,0.49335533744462784
1255,MonteMadeIt18,2005,2654,JaywanIncBeats,Directed,0,4659,0.4303498604850826,0.5696501395149174
1260,BoboFromTexas,14774,5949,The_LockeSmith,Directed,0,20723,0.7129276649133812,0.2870723350866187
1265,AllProRoofing3,13,17,master_roofer,Directed,0,30,0.43333333333333335,0.5666666666666667
1271,MariQuattri,41,158,sunkiehabeeb,Directed,0,199,0.20603015075376885,0.7939698492462312
1276,michelanglade,73,85,Alberto87282986,Directed,0,158,0.4620253164556962,0.5379746835443038
1281,bahardutt,7972,71,TaejMundkur,Directed,0,8043,0.9911724480915082,0.008827551908491856
1286,gogfm,935,403,ayoubsamson1,Directed,0,1338,0.6988041853512705,0.30119581464872947
1291,chrisclaymangg,205,316,nitraMDan,Directed,0,521,0.3934740882917466,0.6065259117082533
1296,mebert,658,563,GoFaithstrong,Directed,0,1221,0.5389025389025389,0.4610974610974611
1301,_MoneyMcGee,189,556,LexMusic100,Directed,0,745,0.2536912751677852,0.7463087248322148
1306,Dave_AFCB,1513,2031,stacyrclarke,Directed,0,3544,0.42691873589164786,0.5730812641083521
1311,bagpusbagpus,3144,4980,ramirose,Directed,0,8124,0.3870014771048744,0.6129985228951256
1316,SadakArakan,1158,4096,RMujiburahman,Directed,0,5254,0.22040350209364293,0.7795964979063571
1321,Rahmatullaahmdw,326,444,mohammedRofiq1,Directed,0,770,0.42337662337662335,0.5766233766233766
1326,Official_VicM,953,3267,NewsAboutTurke2,Directed,0,4220,0.22582938388625592,0.774170616113744
1331,BellsInequality,21968,23163,ZionistGirl18,Directed,0,45131,0.48676076311183003,0.51323923688817
1336,DingoAteMyEx,10999,9333,Skhoury54,Directed,0,20332,0.5409698996655519,0.4590301003344482
1341,Michaelmurph8,1079,1419,1dailynewsnet,Directed,0,2498,0.43194555644515614,0.5680544435548439
1346,1949goro,768,928,wickedwitchkck,Directed,0,1696,0.4528301886792453,0.5471698113207547
1351,MozartTarzan,10409,9719,JayAguallo,Directed,0,20128,0.5171403020667726,0.48285969793322736
1356,RoRobookclub,511,539,PDFBooksLibrary,Directed,0,1050,0.4866666666666667,0.5133333333333333
1361,GuardianAnushka,45696,2638,josiebhayes,Directed,0,48334,0.9454214424628625,0.05457855753713742
1366,jezzalee,6180,1916,MrHarryLang,Directed,0,8096,0.7633399209486166,0.2366600790513834
1371,stuartemcl,840,809,RDGpromotions,Directed,0,1649,0.509399636143117,0.49060036385688294
1376,Hkmac7,3687,3583,TXHurricaneRed,Directed,0,7270,0.507152682255846,0.4928473177441541
1381,nihilnovi,785,1120,GateHollywood,Directed,0,1905,0.4120734908136483,0.5879265091863517
1386,JaninaKron,2007,2060,careforlive,Directed,0,4067,0.4934841406442095,0.5065158593557905
1391,NavonelGlick,2013,1146,hilhorst_thea,Directed,0,3159,0.6372269705603039,0.3627730294396961
1396,Pescalaysia,56,112,Gulpi12,Directed,0,168,0.3333333333333333,0.6666666666666666
1401,SongbirdN7,37,113,venetus_lupus,Directed,0,150,0.24666666666666667,0.7533333333333333
1406,AmandaCC92,3078,2055,benjaminjakobus,Directed,0,5133,0.5996493278784336,0.40035067212156633
1411,SJAStudentVol,730,176,uwsufirstaidsoc,Directed,0,906,0.8057395143487859,0.19426048565121412
1416,Cola_1993,141,238,HughYann2019,Directed,0,379,0.3720316622691293,0.6279683377308707
1421,ellisonharry,582,985,JosieMcAll,Directed,0,1567,0.37141033822590935,0.6285896617740906
1426,MicheleONeilAU,3672,616,Johnboi13017169,Directed,0,4288,0.8563432835820896,0.14365671641791045
1431,ECDCAustralia,48,185,ComKoor,Directed,0,233,0.20600858369098712,0.7939914163090128
1436,BackNeighbour,1081,1059,chrismcummins,Directed,0,2140,0.5051401869158878,0.49485981308411214
1441,MBottroff,159,382,Fog_Fegan,Directed,0,541,0.29390018484288355,0.7060998151571165
1446,DelHedges,552,792,TEAM_EARLE,Directed,0,1344,0.4107142857142857,0.5892857142857143
1451,ryanjameswooduk,1041,959,nathan_scott5,Directed,0,2000,0.5205,0.4795
1456,FallForIt_Drama,151,128,sehrawy_sophie,Directed,0,279,0.5412186379928315,0.45878136200716846
1461,LoveBug54,152,549,Veteranfamily3,Directed,0,701,0.21683309557774608,0.7831669044222539
1466,SnarkyLions,45,129,BruinsPolls,Directed,0,174,0.25862068965517243,0.7413793103448276
1471,sturgishigh,4315,4304,SF_Food_Plow,Directed,0,8619,0.5006381250725143,0.4993618749274858
1476,JettaRackleff,856,516,momotetsu10,Directed,0,1372,0.6239067055393586,0.3760932944606414
1481,DrFxt,1952,2954,alwaysfabiolous,Directed,0,4906,0.3978801467590705,0.6021198532409294
1486,ChrisRowland9,36287,36264,solarianleague,Directed,0,72551,0.5001585091866412,0.4998414908133589
1491,UmbriaSF,103,100,BtlBarn,Directed,0,203,0.5073891625615764,0.49261083743842365
1496,I_care_movement,2828,4987,AlexWhitcomb,Directed,0,7815,0.3618682021753039,0.6381317978246961
1501,Italianmike,27350,26486,ReallySunnyDay,Directed,0,53836,0.5080243703098298,0.49197562969017017
1506,LegalTechUganda,187,223,antonynyasimi,Directed,0,410,0.4560975609756098,0.5439024390243903
1511,QBallAuction,929,427,sirarnoldanwar,Directed,0,1356,0.6851032448377581,0.3148967551622419
1516,DelaneyJane8,4980,5232,CHIZMAGA,Directed,0,10212,0.48766157461809634,0.5123384253819037
1521,jaysin_liberty,1489,1887,lisafordsman123,Directed,0,3376,0.44105450236966826,0.5589454976303317
1526,WrenEGadeN7,48,239,mjjwatson,Directed,0,287,0.1672473867595819,0.8327526132404182
1531,TrudyBauchery,79,129,ghostslime,Directed,0,208,0.3798076923076923,0.6201923076923077
1536,beth_lord9,115,315,Heather62122247,Directed,0,430,0.26744186046511625,0.7325581395348837
1541,rahvl82,244,2479,Charlie80804990,Directed,0,2723,0.08960705104663974,0.9103929489533603
1545,KGlendza,2060,4981,istockhistory,Directed,0,7041,0.2925720778298537,0.7074279221701463
1550,BHeartbreath,623,2785,BradReason,Directed,0,3408,0.18280516431924881,0.8171948356807511
1555,boomincome,5432,7415,WeDigPixels,Directed,0,12847,0.4228224488207364,0.5771775511792636
1560,JasonSullivan_,10833,11918,EDDIEXICE,Directed,0,22751,0.47615489429036084,0.5238451057096392
1565,election16news,1179,1699,Torr9999Z,Directed,0,2878,0.40965948575399586,0.5903405142460042
1570,_Vegas_Patriot_,2527,4828,erotao,Directed,0,7355,0.34357579877634264,0.6564242012236574
1575,biltongboy77,2283,4845,BoltonAlan,Directed,0,7128,0.3202861952861953,0.6797138047138047
1580,NellyPhant,1269,2086,whu64saxon,Directed,0,3355,0.3782414307004471,0.6217585692995529
1585,petecelano,890,1375,invicorry,Directed,0,2265,0.39293598233995586,0.6070640176600441
1590,realmchurch,450,1473,Reginakf1986,Directed,0,1923,0.23400936037441497,0.765990639625585
1595,PeterPyke,7182,7865,beall_patrick,Directed,0,15047,0.47730444606898387,0.5226955539310162
1600,saaaaidi2,1716,2239,pasdar313_72,Directed,0,3955,0.4338811630847029,0.5661188369152971
1605,monikaj831,440,432,Llaeraa,Directed,0,872,0.5045871559633027,0.4954128440366973
1610,TaneliThe,38,540,Jackietaylorbr2,Directed,0,578,0.0657439446366782,0.9342560553633218
1615,ZZillah,1146,1967,LouperMonique,Directed,0,3113,0.368133633151301,0.631866366848699
1620,beachyjenn,6897,7547,FloridaDude297,Directed,0,14444,0.47749930767100524,0.5225006923289948
1625,War_Eagle01,8068,8841,LifeInsuranceG2,Directed,0,16909,0.4771423502276894,0.5228576497723106
1630,DdotMdotT,8656,8977,CatDetectiu,Directed,0,17633,0.49089774853966994,0.5091022514603301
1635,ScottCampbell9,101,405,Zeber_Dee,Directed,0,506,0.19960474308300397,0.8003952569169961
1640,EDDChome_people,687,788,KitchenStudio1,Directed,0,1475,0.46576271186440676,0.5342372881355932
1645,SaundersGTTO,2005,2057,MiniIsmaila,Directed,0,4062,0.4935992122107336,0.5064007877892663
1650,SonyaHedrick,370,1609,thehumanxp,Directed,0,1979,0.1869631126831733,0.8130368873168267
1655,1Page_Turner,6075,6444,darbabes,Directed,0,12519,0.4852624011502516,0.5147375988497483
1660,cfbenninghoff,5096,4702,bryfrei1961,Directed,0,9798,0.5201061441110431,0.47989385588895694
1665,wyodebbie,3187,4809,Footprint_no,Directed,0,7996,0.3985742871435718,0.6014257128564282
1670,ThxLadi,816,285,ngzaddy,Directed,0,1101,0.7411444141689373,0.25885558583106266
1675,abiszn,2223,1864,HeldaLawal,Directed,0,4087,0.543919745534622,0.45608025446537803
1680,DjRo_me,564,383,a14777777,Directed,0,947,0.5955649419218585,0.4044350580781415
1685,JellyLuise,19,124,jonnoxrevanche,Directed,0,143,0.13286713286713286,0.8671328671328671
1690,Hiijenks,180,533,MHSOHEL45563950,Directed,0,713,0.25245441795231416,0.7475455820476858
1695,PlanetFreeWill,9489,7409,not_banned_yet,Directed,0,16898,0.5615457450585868,0.43845425494141316
1700,VoteTheRINOsOUT,23979,23553,LaurelCoons,Directed,0,47532,0.5044811916182782,0.4955188083817218
1705,Survivor_Voices,423,254,Optimark4,Directed,0,677,0.6248153618906942,0.37518463810930575
1710,nuzombie4,8928,9825,nususan1,Directed,0,18753,0.47608382658774595,0.523916173412254
1715,rowdy_tt,6178,6595,MAGAMaggieMay,Directed,0,12773,0.48367650512800436,0.5163234948719956
1720,Seahawkfan4x4,3030,4999,jamianne1,Directed,0,8029,0.3773819902852161,0.6226180097147839
1725,DonnaIsGod,232,821,Mike_Stankiew,Directed,0,1053,0.22032288698955366,0.7796771130104464
1730,puhjayjayjay,379,229,Sainey23951242,Directed,0,608,0.6233552631578947,0.37664473684210525
1735,SouthwarkNotes,5081,2734,_l_xt_yl_r,Directed,0,7815,0.6501599488163787,0.3498400511836212
1740,lfatsis,722,1467,Hamed57432335,Directed,0,2189,0.32983097304705344,0.6701690269529466
1745,cyote6,22844,25084,RobertB26374663,Directed,0,47928,0.47663161408779836,0.5233683859122016
1750,foobly,108,96,wdv4758h,Directed,0,204,0.5294117647058824,0.47058823529411764
1755,weloveourpugss,3134,3594,RockInTheVei666,Directed,0,6728,0.46581450653983353,0.5341854934601664
1759,Social_Media_a7,3358,3381,AlAminSobuj6,Directed,0,6739,0.49829351535836175,0.5017064846416383
1764,PollStar11,1009,2429,MartynHobbins,Directed,0,3438,0.29348458406050026,0.7065154159394997
1769,gallagher_johng,621,1388,dmp_nunton,Directed,0,2009,0.3091090094574415,0.6908909905425585
1774,TapasWaikiki,148,602,Gordon56307820,Directed,0,750,0.19733333333333333,0.8026666666666666
1779,OregonCareWorks,1766,3130,hottakehotcakes,Directed,0,4896,0.36070261437908496,0.639297385620915
1784,gayhawaiiguide,227,927,HighTechMaui,Directed,0,1154,0.19670710571923744,0.8032928942807626
1789,RichardsXco,4697,5062,MrJohn53721736,Directed,0,9759,0.48129931345424737,0.5187006865457526
1794,PatriotsDead,3759,4998,BestCigarPrices,Directed,0,8757,0.4292565947242206,0.5707434052757794
1799,Five5Hands,1798,2207,OleG01720317,Directed,0,4005,0.44893882646691635,0.5510611735330836
1804,BarbFromCamelot,2233,2636,poetWOAgun,Directed,0,4869,0.45861573218319984,0.5413842678168002
1809,SSludgeworth,34670,34186,JesusIn2033,Directed,0,68856,0.5035145811548739,0.49648541884512604
1814,TimScottUK,5236,4486,GaryLee18734408,Directed,0,9722,0.5385723102242337,0.4614276897757663
1819,Clarsonimus,9752,9813,KingdomFora,Directed,0,19565,0.498441093789931,0.501558906210069
1824,adge85,577,1443,sbpartnersllp,Directed,0,2020,0.2856435643564356,0.7143564356435643
1829,CdnAgriFood,2060,3902,Jadefabia,Directed,0,5962,0.3455216370345522,0.6544783629654478
1834,RudyCuzzetto,4555,5007,Lisarob22496740,Directed,0,9562,0.47636477724325454,0.5236352227567455
1839,krasheedmpp,2485,427,Lisarob22496740,Directed,0,2912,0.8533653846153846,0.1466346153846154
1844,b_rgb,7466,7608,poemlifestyle52,Directed,0,15074,0.4952899031444872,0.5047100968555128
1849,JeromeElam,13534,14475,NSchaettgen,Directed,0,28009,0.48320182798386235,0.5167981720161376
1854,JRS9900,1716,2981,Danny54547369,Directed,0,4697,0.36533957845433257,0.6346604215456675
1859,MstoryMichelle,4377,4550,choiflavbarfyou,Directed,0,8927,0.49031029461185166,0.5096897053881483
1864,Robbin_Young,26074,14387,KsMattox541,Directed,0,40461,0.6444230246410123,0.3555769753589877
1869,chris51roberts,1228,1733,sergiodilieto,Directed,0,2961,0.41472475515028706,0.5852752448497129
1874,AFireInTheNorth,7625,7876,kemitchell3,Directed,0,15501,0.49190374814528093,0.5080962518547191
1879,Littlemaxijenny,3280,2782,AntonyBotting,Directed,0,6062,0.5410755526228967,0.45892444737710325
1884,ahmerwadee,2487,3169,jarju13,Directed,0,5656,0.4397100424328147,0.5602899575671852
1889,MhairiMcF,13569,2900,AEF2009,Directed,0,16469,0.8239115914748922,0.17608840852510776
1894,Positive_Who,1773,1351,Pandahh05,Directed,0,3124,0.5675416133162612,0.4324583866837388
1898,Exhibitionary,192,217,ArtFairEast,Directed,0,409,0.46943765281173594,0.530562347188264
1903,TheLALitReview,596,1117,JMcJohnson,Directed,0,1713,0.3479276123759486,0.6520723876240514
1908,gasdotgallery,159,304,JuanitaLeatham,Directed,0,463,0.3434125269978402,0.6565874730021598
1913,LAeventsNow,14346,8696,JuliaAgosto2,Directed,0,23042,0.6226022046697335,0.37739779533026646
1918,turningrightUK,13582,12447,round_lion,Directed,0,26029,0.5218026047869684,0.4781973952130316
1923,phrasemix,10373,1210,WS_NSM,Directed,0,11583,0.8955365622032289,0.10446343779677113
1928,WzDemShitPoster,133,490,gregoryhetzer,Directed,0,623,0.21348314606741572,0.7865168539325843
1933,dave_landman13,504,872,Laminjo57085062,Directed,0,1376,0.36627906976744184,0.6337209302325582
1938,LandLockedLass,1717,2148,DT_offtherecord,Directed,0,3865,0.4442432082794308,0.5557567917205692
1943,JoeyKatz2153,1352,1685,Silvia19229845,Directed,0,3037,0.4451761606848864,0.5548238393151136
1948,johnwoolf,39110,38778,cintaj27,Directed,0,77888,0.5021312654067379,0.49786873459326214
1953,marciajiggens28,5377,5839,MsgtusafrAlec,Directed,0,11216,0.479404422253923,0.520595577746077
1958,atlharp,176,360,mary100080,Directed,0,536,0.3283582089552239,0.6716417910447762
1963,CarrollQuigley1,23146,14860,gryph82,Directed,0,38006,0.6090091038257117,0.3909908961742883
1968,5Strat,35115,27459,AuntieAmerica,Directed,0,62574,0.5611755681273373,0.4388244318726628
1973,nmhoney11,2065,3248,sniffydogs,Directed,0,5313,0.38866930171277997,0.61133069828722
1978,slimmer79,17697,17716,Zeusone7,Directed,0,35413,0.4997317369327648,0.5002682630672352
1983,J_Axthelm,3630,4908,Prisca26431252,Directed,0,8538,0.42515811665495434,0.5748418833450457
1988,BambuForum,13542,13156,GaryAlewin,Directed,0,26698,0.5072290059180463,0.4927709940819537
1993,jrolland115,2310,4995,columbo_78,Directed,0,7305,0.3162217659137577,0.6837782340862423
1998,scotsman_pict,521,1530,StuartyBhoy1994,Directed,0,2051,0.25402242808386155,0.7459775719161384
2003,Ladyjet02,745,1248,likalo_llc,Directed,0,1993,0.3738083291520321,0.6261916708479679
2008,Ocionnaith,5281,5194,JimmystaffordDJ,Directed,0,10475,0.5041527446300716,0.4958472553699284
2013,emmamaryoh,377,1599,Jadwyga,Directed,0,1976,0.19078947368421054,0.8092105263157895
2018,beaumer,600,1109,CatherineDelmo7,Directed,0,1709,0.3510825043885313,0.6489174956114687
2023,donvito1977,1370,1417,nadie_spain,Directed,0,2787,0.49156799425905995,0.50843200574094
2028,pasandoeldia1,4108,5001,MisterJacob,Directed,0,9109,0.45098254473597543,0.5490174552640246
2033,Drumjgb1972,2976,4457,JosManuelDaz17,Directed,0,7433,0.40037669850665947,0.5996233014933405
2038,LoriLandRich,13634,14973,KarlKastner4,Directed,0,28607,0.47659663718670253,0.5234033628132975
2043,nh1Birddog,14184,14034,BogenRosenbrook,Directed,0,28218,0.5026578779502445,0.4973421220497555
2048,illustr8r,1698,1772,pmarie08303489,Directed,0,3470,0.4893371757925072,0.5106628242074928
2053,stripedbanana3,31826,34966,thebigjman57,Directed,0,66792,0.4764941909210684,0.5235058090789316
2058,Trumpwinner2,9698,9824,CDrems,Directed,0,19522,0.4967728716320049,0.5032271283679951
2063,The3rdstooge,4739,4715,Sam99AZ,Directed,0,9454,0.5012693039983076,0.4987306960016924
2068,swgabriel,964,965,The_daily_max,Directed,0,1929,0.4997407983411094,0.5002592016588906
2073,BayouBare,3330,3907,toothmanelite,Directed,0,7237,0.4601354152273041,0.5398645847726958
2078,NewcenterC,1942,1921,BrightonResist1,Directed,0,3863,0.5027180947450168,0.49728190525498317
2083,RC_920,491,478,BeuchatJasmine,Directed,0,969,0.5067079463364293,0.4932920536635707
2088,ConnorLipke,56313,23486,SVierzen,Directed,0,79799,0.7056855349064525,0.29431446509354753
2093,gcminardi,53,43,InformaTechVIP,Directed,0,96,0.5520833333333334,0.4479166666666667
2098,tramadigan,15,90,PeachDishATL,Directed,0,105,0.14285714285714285,0.8571428571428571
2103,JanyceHamilton_,161,539,resourcesforlow,Directed,0,700,0.23,0.77
2108,elkameno59,386,1474,SBUnfurled,Directed,0,1860,0.2075268817204301,0.7924731182795699
2113,huss_hanif,594,1188,BlaineMcKenna77,Directed,0,1782,0.3333333333333333,0.6666666666666666
2118,watsonianladies,157,276,MeganGaffney7,Directed,0,433,0.3625866050808314,0.6374133949191686
2123,nicpaynewilson,439,687,AbbieHogg2,Directed,0,1126,0.38987566607460034,0.6101243339253997
2128,ganais_anais,3742,4999,SugarMaple17,Directed,0,8741,0.4280974716851619,0.5719025283148381
2133,CallMeRonnie69,218,1041,mikem665,Directed,0,1259,0.17315329626687848,0.8268467037331215
2138,MrWoscars,72,228,IntrepidEscape,Directed,0,300,0.24,0.76
2143,NeedsList4Good,1211,1464,Nova_Masternode,Directed,0,2675,0.45271028037383176,0.5472897196261682
2148,mohamadfakih8,62534,719,CoreMiniBins,Directed,0,63253,0.9886329502158,0.011367049784199959
2153,AmandaWorking,2303,1994,misspowell622,Directed,0,4297,0.5359553176634861,0.46404468233651386
2158,MiHRCouncil,1812,1035,SchulichCIM,Directed,0,2847,0.6364594309799789,0.3635405690200211
2163,ShoeyMcShoe,184,266,visit_galway,Directed,0,450,0.4088888888888889,0.5911111111111111
2168,opticmusicshop,350,203,brennanjg,Directed,0,553,0.6329113924050633,0.3670886075949367
2173,VinylnWine,872,625,PlugHappy,Directed,0,1497,0.58249832999332,0.41750167000668004
2178,pictolife_photo,849,4559,Mafia_Wavy,Directed,0,5408,0.1569896449704142,0.8430103550295858
2183,JanVajda4,309,2002,slovakcard,Directed,0,2311,0.1337083513630463,0.8662916486369537
2188,KwetuDesign,335,1207,EricTsuma,Directed,0,1542,0.2172503242542153,0.7827496757457847
2193,ATX_STRONG1,7035,7737,DearWalmartFilm,Directed,0,14772,0.4762388302193339,0.5237611697806661
2198,FonzoRB29,115309,20558,Jhicks94,Directed,0,135867,0.8486902632721706,0.1513097367278294
2203,DoriPrevin,3813,4239,HuffmanForNC,Directed,0,8052,0.47354694485842025,0.5264530551415797
2208,LoveToMakeStuff,1509,1771,trishshirlaw,Directed,0,3280,0.4600609756097561,0.5399390243902439
2213,TonyWotan1418,2274,3562,MAGAwoman1227,Directed,0,5836,0.3896504455106237,0.6103495544893763
2218,FOXLADY40,1695,2679,GiftCee,Directed,0,4374,0.38751714677640603,0.612482853223594
2223,thevonfamily,18091,6957,skyticketUS,Directed,0,25048,0.7222532737144682,0.27774672628553176
2228,nicholasrmiller,4405,4221,CanadiansD,Directed,0,8626,0.5106654300950615,0.48933456990493857
2233,Jasonbu10438161,2052,2615,barb2937,Directed,0,4667,0.43968287979430043,0.5603171202056996
2238,TC02472,150,232,CherilynnLaFle1,Directed,0,382,0.39267015706806285,0.6073298429319371
2243,DavidFernande_,1505,447,eubelgrano,Directed,0,1952,0.7710040983606558,0.22899590163934427
2248,LoomerFanClub,20031,19273,s_moist,Directed,0,39304,0.5096427844494199,0.4903572155505801
2253,MimiZimms,237,384,nursecmr61130,Directed,0,621,0.38164251207729466,0.6183574879227053
2258,alunpepper,921,1112,RichardJAhern,Directed,0,2033,0.45302508607968517,0.5469749139203148
2263,Cotswold_UKIP,1936,1329,JillEmerson_,Directed,0,3265,0.5929555895865237,0.4070444104134763
2268,HarryTurnbull,731,1472,GaryLee18734408,Directed,0,2203,0.3318202451202905,0.6681797548797095
2273,Hirdman,13732,14273,2ndGenPat,Directed,0,28005,0.4903410105338332,0.5096589894661667
2278,ChooseTotalNews,775,645,o_LEA_LEE_o,Directed,0,1420,0.545774647887324,0.45422535211267606
2283,Hawknana_,1902,3749,EarthFoodLife,Directed,0,5651,0.336577596885507,0.663422403114493
2288,Bird5Ca,2114,854,salvaset1,Directed,0,2968,0.7122641509433962,0.28773584905660377
2293,GypsyRows,456,358,Phillipsprivate,Directed,0,814,0.5601965601965602,0.4398034398034398
2298,CCCVancouver,512,313,MortiseGroup,Directed,0,825,0.6206060606060606,0.3793939393939394
2303,ACOffice,1305,326,ALCNoticias_Eng,Directed,0,1631,0.8001226241569589,0.19987737584304108
2308,EquallyHTAC,139,324,sabcx,Directed,0,463,0.3002159827213823,0.6997840172786177
2313,bjones9677,45,146,Elizabe32163086,Directed,0,191,0.2356020942408377,0.7643979057591623
2318,AllNightLongWP,3467,4890,PodcastWwab,Directed,0,8357,0.4148617925092737,0.5851382074907263
2323,Verityforever,17658,19309,Reeveskeanu13,Directed,0,36967,0.47766927259447617,0.5223307274055239
2328,liberty_grl,7724,8198,Scubaaruba77,Directed,0,15922,0.48511493530963445,0.5148850646903655
2333,audreyrose1919,7312,7625,Michael_Deboef,Directed,0,14937,0.4895226618464216,0.5104773381535783
2338,KokeReport,61625,53141,goosedeals,Directed,0,114766,0.5369621664953035,0.4630378335046965
2343,JEdImatty11B,1398,2184,Dannoacton,Directed,0,3582,0.39028475711892796,0.609715242881072
2348,buckeyejulieOH,2862,3030,bakary12667404,Directed,0,5892,0.48574338085539714,0.5142566191446029
2353,very_wildcat1,202,600,MadgeJNelson1,Directed,0,802,0.2518703241895262,0.7481296758104738
2358,SPorHoje3,2,50,rich_villela,Directed,0,52,0.038461538461538464,0.9615384615384616
2359,leiavix,625,149,JulianoDonizet,Directed,0,774,0.8074935400516796,0.1925064599483204
2364,Ambuzinhoplay,6,17,poncerai,Directed,0,23,0.2608695652173913,0.7391304347826086
2369,PierreNWilson,22650,6823,c4stell4n0s,Directed,0,29473,0.7684999830353204,0.23150001696467953
2374,morganalise27,756,549,0tish00ps3,Directed,0,1305,0.5793103448275863,0.4206896551724138
2379,suslang79,352,555,RFC_Kenny,Directed,0,907,0.3880926130099228,0.6119073869900772
2384,thegafferbigstu,1674,2073,LynnAnd12216219,Directed,0,3747,0.4467574059247398,0.5532425940752602
2389,freakv3ncyworks,482,685,DigitalBlogue,Directed,0,1167,0.4130248500428449,0.586975149957155
2394,iamwillcannon,4203,4982,r13vc,Directed,0,9185,0.4575939031028851,0.5424060968971148
